OBJECTID,ADDRESS,LOCATION,STREET,PLACEMENT,RACKS,SPACES,GLOBALID,INSTALL_YR,INSTALL_MO,LAT,LON,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,SF Find Neighborhoods 2,Current Police Districts 2,Current Supervisor Districts 2,Analysis Neighborhoods 2,Analysis Neighborhoods - 2010 census tracts assigned to neighborhoods 2,"CBD, BID and GBD Boundaries as of 2017 2",Central Market/Tenderloin Boundary Polygon - Updated 2,Neighborhoods
9944,538 JONES ST,UNKNOWN,JONES,SIDEWALK,1,2,,2004,0,37.786305999999996,-122.413058,POINT (-122.413057794 37.786306003),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,5,20,5,10,36,19,,1,20
22089,Hayes St and Webster St,,Hayes St and Webster St,ROADWAY,2,4,,2023,11,,,POINT (-122.429837 37.775974),2/1/2024 12:58,6/17/2024 10:17,Hayes Valley,5,22,4,11,9,72,,,22
9384,990 SUTTER ST,Arts and Craftsman Supplies,SUTTER,SIDEWALK,1,2,,2010,0,37.788239,-122.416622,POINT (-122.416621793 37.788239002),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,50,6,3,21,11,,,50
10029,286 12TH ST,SF Chocolate Factory Bridge Brands Chocolate,12TH,SIDEWALK,2,4,,2011,3,37.770891,-122.415403,POINT (-122.415402794 37.770891004),1/29/2020 12:38,6/17/2024 10:17,Mission,6,32,1,10,20,180,,,32
21423,4605 Geary,Gourmand European Deli,Geary,SIDEWALK,1,2,,2024,2,,,,1/5/2024 14:11,6/17/2024 10:17,,,,,,,,,,
9970,398 DOLORES ST,Maxfield's House of Coffee,DOLORES,SIDEWALK,2,4,,2012,10,37.763149999999996,-122.426616,POINT (-122.426615794 37.763150005),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,37,3,5,5,88,,,37
20448,2402 Octavia Street,,Octavia Street,SIDEWALK,1,2,,2023,1,,,POINT (-122.428170371 37.794295516),2/3/2023 15:21,6/17/2024 10:17,Pacific Heights,2,102,4,6,30,39,,,102
14207,691 20th ave,,20th ave,SIDEWALK,1,2,,2021,5,,,POINT (-122.479004319 37.774988964),12/29/2021 16:46,6/17/2024 10:17,Outer Richmond,1,8,8,4,29,92,,,8
10311,3358 CESAR CHAVEZ ST,SF Day Labor Program,CESAR CHAVEZ,SIDEWALK,2,4,,2011,3,37.748436999999996,-122.417182,POINT (-122.417181796 37.748437006),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
20455,560 Hayes Street,True Sake,Hayes Street,SIDEWALK,1,2,,2023,1,,,POINT (-122.425547283 37.77656402),2/3/2023 15:21,6/17/2024 10:17,Hayes Valley,5,22,4,11,9,70,,,22
8727,5655 Mission Street,Calvary Baptist Church,Mission,SIDEWALK,1,2,,2017,9,0,0,POINT (-122.447735736 37.710442206),1/29/2020 12:38,6/17/2024 10:17,Excelsior,11,58,9,1,7,119,,,58
9623,370 14TH ST,Shizen,14TH,SIDEWALK,2,4,,2015,8,37.768246999999995,-122.42157,POINT (-122.421570474 37.768246524),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
21226,97 Sanchez St,S&A Liquors,Sanchez St,SIDEWALK,1,2,,2023,2,,,POINT (-122.431115592 37.767688954),11/13/2023 15:39,6/17/2024 10:17,Castro/Upper Market,8,28,7,5,5,90,,,28
9950,1001 GUERRERO ST,Beast and the Hare,GUERRERO,SIDEWALK,1,2,,2013,5,37.754936,-122.422917,POINT (-122.422916796 37.754936006),1/29/2020 12:38,6/17/2024 10:17,Mission,9,52,3,5,20,176,,,52
11069,1362 STOCKTON ST,Fancy Wheat Field Bakery,VALLEJO,SIDEWALK,1,2,,2010,0,37.798427,-122.408408,POINT (-122.408407792 37.798427001),1/29/2020 12:38,6/17/2024 10:17,Chinatown,3,106,6,3,6,16,,,106
13856,580 McAllister,,McAllister,SIDEWALK,2,4,,2020,10,,,POINT (-122.421487744 37.779949002),12/31/2020 12:11,6/17/2024 10:17,Western Addition,5,21,4,11,39,73,8,,21
11156,512 DIVISADERO ST,SF Hardware,DIVISADERO,SIDEWALK,1,2,,2015,1,37.774355,-122.437307,POINT (-122.437306791 37.774355006),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,23,4,11,9,1,,,23
9098,4444 GEARY BLVD,Gaetani Bldg,GEARY,SIDEWALK,2,4,,2012,3,37.781193,-122.467179,POINT (-122.467178785 37.781193007),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
10770,111 ELLIS ST,Rasputin Music,ELLIS,SIDEWALK,1,2,,2002,0,37.785301,-122.408054,POINT (-122.408053795 37.785301002),1/29/2020 12:38,6/17/2024 10:17,Tenderloin,3,19,5,3,36,131,5,1,19
20322,866 Valencia St,Vanmoof,Valencia St,SIDEWALK,4,8,,2022,4,,,POINT (-122.421333295 37.759032739),2/3/2023 15:11,6/17/2024 10:17,Mission,9,37,3,5,20,76,,,37
21308,1327 Polk St,El Lopo,Polk St,SIDEWALK,1,2,,2023,10,,,POINT (-122.420387544 37.788762649),11/13/2023 15:39,6/17/2024 10:17,Nob Hill,3,50,4,3,21,44,10,,50
10010,100 IRVING ST,UCSF Medical Campus garage,IRVING,SIDEWALK,1,2,,2010,10,37.763708,-122.459307,POINT (-122.459307189 37.763708417),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,110,7,11,14,116,,,110
13547,725 GEARY STREET,,GEARY STREET,SIDEWALK,1,2,,2020,5,,,POINT (-122.415321153 37.786462508),6/19/2020 15:47,6/17/2024 10:17,Tenderloin,3,50,6,10,36,64,,,50
8621,700 Valencia St,Farina,Valencia Street,SIDEWALK,1,2,,2017,10,0,0,POINT (-122.421786001 37.761562742),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,76,,,37
21616,Jefferson and Powell,,Jefferson and Powell,SIDEWALK,2,4,,2023,11,,,POINT (-122.41389021 37.808550999),1/26/2024 12:09,6/17/2024 10:17,North Beach,3,99,6,3,23,24,2,,99
11473,562 MARKET ST,Grant's Tobacconists,MARKET,SIDEWALK,1,2,,2006,0,37.789874,-122.401175,POINT (-122.401174795 37.789874001),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
11415,3350 MISSION ST,Safeway,MISSION,SIDEWALK,1,2,,2010,0,37.743207999999996,-122.422177,POINT (-122.422176797 37.743208006),1/29/2020 12:38,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,188,,,83
12399,1200 IRVING ST,Andronico's Market,IRVING,SIDEWALK,1,2,,2002,0,37.764344,-122.471155,POINT (-122.471154787 37.764344008),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,153,,,109
10196,298 KING ST,Safeway,04TH,SIDEWALK,3,3,,0,0,37.777637,-122.393405,POINT (-122.393404798 37.777637001),1/29/2020 12:38,6/17/2024 10:17,Mission Bay,6,34,1,10,4,68,,,34
10039,575 HAYES ST,Sean,HAYES,SIDEWALK,1,2,,2006,0,37.776258999999996,-122.425754,POINT (-122.425753793 37.776259004),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,22,4,11,9,70,,,22
8771,415 Valencia St,Acacia,Valencia Street,SIDEWALK,1,2,,2017,10,0,0,POINT (-122.421855702 37.766224661),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
8736,1000 Taylor Street,Huntington Park Entrance,Taylor Street,SIDEWALK,1,2,,2019,2,0,0,POINT (-122.41215881 37.792170038),1/29/2020 12:38,6/17/2024 10:17,Nob Hill,3,16,6,3,21,13,,,16
12478,2690 MISSION ST,Walgreens,MISSION,SIDEWALK,2,4,,2000,0,37.754024,-122.418961,POINT (-122.418960797 37.754024005),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
13797,3023 buchanan street,Wildseed,buchanan street,SIDEWALK,1,2,,2020,9,,,POINT (-122.432249781 37.797784082),12/31/2020 12:01,6/17/2024 10:17,Marina,2,15,4,6,13,81,,,15
10329,746 CLEMENT ST,Walgreens,CLEMENT,SIDEWALK,1,2,,0,0,37.783066,-122.467363,POINT (-122.467362785 37.783066006),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,97,,,5
11732,2341 Irving St,Mang Van Inc.,IRVING,SIDEWALK,1,2,,2017,7,37.763238,-122.482921,POINT (-122.482920795 37.763237739),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,62,,,39
13824,302 Jules Avenue,Tse Chen Ling,Jules Avenue,SIDEWALK,1,2,,2020,9,,,POINT (-122.461240852 37.72379507),12/31/2020 12:01,6/17/2024 10:17,Oceanview/Merced/Ingleside,11,64,10,8,24,127,,,64
11563,3445 CALIFORNIA ST,Bryan's Supermarket,CALIFORNIA,SIDEWALK,1,2,,2015,1,37.786445,-122.450817,POINT (-122.450817387 37.786444504),1/29/2020 12:38,6/17/2024 10:17,Presidio Heights,2,11,8,6,31,77,,,11
10450,592 03RD ST,AvantBarre,03RD; BRANNAN,SIDEWALK,2,4,,2015,9,37.780198999999996,-122.394558,POINT (-122.39455826 37.780198541),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,179,,,32
10927,255 BERRY ST,UNKNOWN,BERRY,SIDEWALK,3,3,,2004,0,37.774181,-122.39473,POINT (-122.394729798 37.774181002),1/29/2020 12:38,6/17/2024 10:17,Mission Bay,6,34,1,10,4,68,,,34
9591,1899 WALLER ST,SFPD Park Station,WALLER,SIDEWALK,3,6,,2015,1,37.767792,-122.455274,POINT (-122.455273788 37.767792007),1/29/2020 12:38,6/17/2024 10:17,Golden Gate Park,5,9,7,11,12,53,,,9
10673,1509 CHURCH ST,UNKNOWN,CHURCH,SIDEWALK,1,2,,2003,0,37.746646,-122.426653,POINT (-122.426652795 37.746646006),1/29/2020 12:38,6/17/2024 10:17,Noe Valley,8,84,9,5,22,174,,,84
14134,755 eddy street,,eddy street,SIDEWALK,1,2,,2021,2,,,POINT (-122.420094438 37.782994053),12/29/2021 16:46,6/17/2024 10:17,Tenderloin,5,20,4,10,36,132,,1,20
9316,2441 MISSION ST,Shambala Healing Arts Center,MISSION,SIDEWALK,0,3,,2015,11,37.758009,-122.418907,POINT (-122.418906708 37.758009054),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
9323,2815 DIAMOND ST,UNKNOWN,DIAMOND,SIDEWALK,1,2,,2006,0,37.733979999999995,-122.433643,POINT (-122.433642796 37.733980008),1/29/2020 12:38,6/17/2024 10:17,Glen Park,8,96,9,5,10,172,,,96
8764,790 Valencia St,Project Juice,Valencia Street,SIDEWALK,1,2,,2017,10,0,0,POINT (-122.42161842 37.760278171),1/29/2020 12:38,6/17/2024 10:17,Mission,9,37,3,5,20,76,,,37
12616,3207 mission,Zoranovich Chiropractic,mission,SIDEWALK,1,2,,2019,12,37.74540586,-122.4199966,POINT (-122.419996563 37.745405863),1/31/2020 14:21,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,188,,,83
21369,275 Hayes Street,The Commons,Hayes Street,SIDEWALK,5,10,,2023,10,,,POINT (-122.420964092 37.777070962),11/13/2023 15:39,6/17/2024 10:17,Hayes Valley,5,21,4,11,9,70,8,,21
12466,4565 MISSION ST,Zeng's Massage Therapy,MISSION,SIDEWALK,1,2,,2015,1,37.725145,-122.434137,POINT (-122.434136796 37.725145008),1/29/2020 12:38,6/17/2024 10:17,Excelsior,11,90,9,1,7,157,,,90
9960,937 HOWARD ST,Tin Restaurant,HOWARD,SIDEWALK,1,2,,2015,1,37.780649,-122.405586,POINT (-122.405585795 37.780649002),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,35,7,,32
9789,57 KISSLING ST,UNKNOWN,KISSLING,SIDEWALK,1,2,,2003,0,37.772948,-122.414348,POINT (-122.414347795 37.772948003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,35,,,32
14430,2188 37TH AVE,,37TH AVE,SIDEWALK,1,2,,2021,10,,,POINT (-122.495273601 37.746266328),12/29/2021 16:46,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,144,,,39
20276,405 Utah st,Two Sons' Sandwiches,Utah st,SIDEWALK,1,2,,2022,2,,,POINT (-122.406421092 37.764354287),2/3/2023 15:10,6/17/2024 10:17,Mission,10,54,3,9,20,165,15,,54
10663,2450 SAN BRUNO AVE,SFI Windows & Cabinets,SAN BRUNO,SIDEWALK,1,2,,0,0,37.731017,-122.405289,POINT (-122.405288801 37.731017006),1/29/2020 12:38,6/17/2024 10:17,Portola,9,91,2,2,25,128,,,91
12061,737 CORTLAND AVE,Tacos Los Altos,CORTLAND,SIDEWALK,1,2,,2012,11,37.739053999999996,-122.414899,POINT (-122.414898798 37.739054006),1/29/2020 12:38,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,160,,,83
10920,2295 HARRISON ST,Mission Cliffs,HARRISON,SIDEWALK,1,2,,2004,0,37.760911,-122.412321,POINT (-122.412320796 37.760911004),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,169,,,53
10381,185 ARKANSAS ST,Alison Events,ARKANSAS,SIDEWALK,0,0,,0,0,37.764013999999996,-122.398389,POINT (-122.398389198 37.764013903),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,1,9,26,170,,,54
9147,1 FRONT ST,Office Building,FRONT,SIDEWALK,1,2,,2010,11,37.791751999999995,-122.398885,POINT (-122.398884796 37.791752002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,3,108,6,3,8,43,,,108
12294,547 HAIGHT ST,UNKNOWN,HAIGHT,SIDEWALK,1,2,,2003,0,37.771873,-122.431199,POINT (-122.431198792 37.771873005),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,26,4,11,9,137,,,26
13938,699 43rd avenue,,43rd avenue,SIDEWALK,1,2,,2020,12,,,POINT (-122.503768606 37.775607577),12/31/2020 12:16,6/17/2024 10:17,Outer Richmond,1,6,8,4,29,145,,,6
11733,2232 BUSH ST,Out the Door restaurant,BUSH,SIDEWALK,1,2,,2010,11,37.787203,-122.434109,POINT (-122.434108791 37.787203004),1/29/2020 12:38,6/17/2024 10:17,Pacific Heights,5,103,4,11,30,78,,,103
14015,3270 Kirkham St,,Kirkham St,SIDEWALK,1,2,,2020,12,,,POINT (-122.495849738 37.759002595),12/31/2020 12:21,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,104,,,39
12734,3595 California,Starbucks,California,SIDEWALK,2,4,,2019,12,37.78643243,-122.4531857,POINT (-122.453185663 37.786432428),1/31/2020 14:21,6/17/2024 10:17,Presidio Heights,2,11,8,6,31,77,,,11
10635,1314 Noriega,bb tea,NORIEGA,SIDEWALK,1,2,,2016,8,37.754253999999996,-122.477729,POINT (-122.477728611 37.754253553),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,60,,,39
12701,773 14th Street,The Petaler,14th Street,SIDEWALK,1,2,,2019,12,37.7676227,-122.4305985,POINT (-122.430598513 37.767622697),1/31/2020 14:21,6/17/2024 10:17,Castro/Upper Market,8,28,7,5,5,90,,,28
10162,1355 MARKET ST,Twitter,MARKET,SIDEWALK,2,4,,2013,11,37.776731,-122.416382,POINT (-122.416381794 37.776731003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,5,10,34,181,8,1,32
11624,4023 18TH ST,Philz Coffee,18TH,SIDEWALK,1,2,,2006,0,37.76076,-122.433282,POINT (-122.433281793 37.760760006),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,38,3,5,5,162,,,38
9354,1244 9th ave,park smile orthodontics,09TH,SIDEWALK,1,2,,2016,8,37.765074999999996,-122.466297,POINT (-122.466296524 37.765075159),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,151,,,109
11949,798 ARGUELLO BLVD,Velo Rouge Cafe,ARGUELLO,SIDEWALK,3,6,,0,0,37.775406,-122.458089,POINT (-122.458088788 37.775406007),1/29/2020 12:38,6/17/2024 10:17,Lone Mountain/USF,1,12,8,4,18,75,,,12
20436,951 14th Street,,14th Street,SIDEWALK,1,2,,2022,12,,,POINT (-122.434571254 37.767399719),2/3/2023 15:09,6/17/2024 10:17,Castro/Upper Market,8,28,7,5,5,90,,,28
12585,1033 Irving Street,San Tung,Irving Street,SIDEWALK,1,2,,2019,12,37.76391777,-122.4688374,POINT (-122.46883736 37.763917769),1/31/2020 14:21,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,151,,,109
11196,3344 24TH ST,Campfire Art Gallery,24TH,SIDEWALK,2,4,,2013,5,37.752337,-122.419414,POINT (-122.419414297 37.752337026),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,87,,,53
11633,700 IRVING ST,Pasquale's Pizzeria,IRVING,SIDEWALK,1,2,,2010,0,37.764247,-122.465527,POINT (-122.465526788 37.764247008),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,109,10,11,14,151,,,109
11317,475 BRANNAN ST,Bayview Webspot Computer Rental,BRANNAN,SIDEWALK,1,2,,2010,0,37.778607,-122.395271,POINT (-122.395270797 37.778607002),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,179,,,32
9104,18 10TH ST,NEMA,MARKET,SIDEWALK,4,8,,2014,9,37.775832,-122.41724,POINT (-122.417240294 37.775832134),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,5,10,34,181,8,1,32
12162,4002 IRVING ST,Swell Bicycles,IRVING,SIDEWALK,2,4,,2015,1,37.762754,-122.500924,POINT (-122.500923782 37.762754011),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,104,,,39
13801,758 Pacific,Yummy yummy,Pacific,SIDEWALK,1,2,,2020,9,,,POINT (-122.407810658 37.796788843),12/31/2020 12:01,6/17/2024 10:17,Chinatown,3,104,6,3,6,16,,,104
9880,835 MARKET ST,San Francisco State Downtown Campus,MARKET,SIDEWALK,1,2,,2013,11,37.784392,-122.406391,POINT (-122.406390795 37.784391752),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,5,10,34,181,5,,32
8532,1090 Folsom Street,Bike Connection,Folsom Street,SIDEWALK,1,2,,2017,7,0,0,POINT (-122.40783801 37.777062069),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,35,,,32
20358,6 Carl St,,Carl St,SIDEWALK,2,4,,2022,6,,,POINT (-122.448110017 37.76604406),2/3/2023 15:10,6/17/2024 10:17,Haight Ashbury,8,29,7,11,3,135,,,29
11430,450 RHODE ISLAND ST,Whole Foods,RHODE ISLAND,SIDEWALK,5,10,,0,0,37.764108,-122.402974,POINT (-122.402973797 37.764108003),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,1,9,26,34,,,54
13576,1779 Lombard St,Ly's Vietnamese Cuisine,Lombard St,SIDEWALK,1,2,,2020,5,,,POINT (-122.430735422 37.800589505),6/19/2020 15:47,6/17/2024 10:17,Marina,2,17,4,6,13,40,,,17
11441,1455 MARKET ST,McDonald's and Gracie's Cafe,MARKET,SIDEWALK,1,2,,2002,0,37.775223,-122.417453,POINT (-122.417452794 37.775223003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,5,10,34,181,8,1,32
9608,701 11TH AVE,SFA Yoga,11TH,SIDEWALK,1,2,,2006,0,37.774913,-122.469382,POINT (-122.469381986 37.774913028),1/29/2020 12:38,6/17/2024 10:17,Inner Richmond,1,5,8,4,11,94,,,5
12260,842 COLE ST,UNKNOWN,COLE,SIDEWALK,1,2,,2003,0,37.766191,-122.449764,POINT (-122.44976379 37.766191006),1/29/2020 12:38,6/17/2024 10:17,Haight Ashbury,8,29,7,11,3,135,,,29
9378,1601 20TH ST,Dave's Food Store,20TH,SIDEWALK,1,2,,2002,0,37.759758999999995,-122.397398,POINT (-122.397398399 37.759759493),1/29/2020 12:38,6/17/2024 10:17,Potrero Hill,10,54,2,9,26,54,,,54
21851,3475 18th Street,,18th Street,SIDEWALK,1,2,,2024,4,,,POINT (-122.42101201 37.761540989),1/26/2024 11:52,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
9049,2170 BRYANT ST,Blowfish Sushi,BRYANT,SIDEWALK,1,2,,2013,11,37.759437,-122.410166,POINT (-122.410165797 37.759436715),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,169,,,53
10838,501 HAYES ST,Stacks Restaurant,HAYES,SIDEWALK,1,2,,2003,0,37.776388,-122.424743,POINT (-122.424742793 37.776388004),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,22,4,11,9,70,,,22
11015,3600 16TH ST,Lookout and Squat & Gobble,16TH,SIDEWALK,2,4,,2011,0,37.764386,-122.433393,POINT (-122.433392792 37.764386006),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,28,7,5,5,90,9,,28
8742,207 Webster Street,Apartment/Residential,Webster Street,SIDEWALK,1,2,,2018,1,0,0,POINT (-122.4291717 37.772677349),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,26,4,11,9,137,,,26
14405,2221 mission st,,mission st,SIDEWALK,1,2,,2021,12,,,POINT (-122.419326774 37.761387745),12/29/2021 16:46,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
8955,490 Taraval Street,Guerra Quality Meats,Taraval Street,SIDEWALK,1,1,,2017,9,0,0,POINT (-122.471197089 37.743409661),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,44,10,8,41,150,,,44
9263,1709 Noriega,Cheaper Cigarettes,NORIEGA,SIDEWALK,1,2,,2016,8,37.753931,-122.481941,POINT (-122.481940999 37.753930664),1/29/2020 12:38,6/17/2024 10:17,Sunset/Parkside,4,39,10,7,35,60,,,39
10172,1300 OCEAN AVE,Viking Submarines,OCEAN,SIDEWALK,1,2,,2010,0,37.724228,-122.456595,POINT (-122.456594793 37.72422801),1/29/2020 12:38,6/17/2024 10:17,West of Twin Peaks,7,71,9,8,41,106,13,,71
9534,544 Capp Street,Community Music Center,CAPP,SIDEWALK,1,2,,2017,2,37.757971,-122.417982,POINT (-122.41798186 37.75797101),1/29/2020 12:38,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
11970,3896 24TH ST,Noe Valley Pizza Restaurant,24TH,SIDEWALK,1,2,,2010,0,37.751805999999995,-122.429368,POINT (-122.429367795 37.751806007),1/29/2020 12:38,6/17/2024 10:17,Noe Valley,8,84,3,5,22,86,12,,84
11152,685 04TH ST,The Creamery,04TH,SIDEWALK,1,2,,2012,7,37.777713999999996,-122.395238,POINT (-122.395238097 37.777714312),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,179,,,32
8928,705 Divisadero Street,4505 Burgers & BBQ,Divisadero Street,SIDEWALK,1,2,,2018,4,0,0,POINT (-122.438343251 37.776162039),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,24,7,11,9,1,,,24
11468,399 GROVE ST,Boxing Room,GOUGH,SIDEWALK,2,4,,0,0,37.777598999999995,-122.422751,POINT (-122.422750793 37.777599003),1/29/2020 12:38,6/17/2024 10:17,Hayes Valley,5,21,4,11,9,70,8,,21
20385,3458 Mission St,Old Devil Moon,Mission St,SIDEWALK,1,2,,2022,6,,,POINT (-122.422612749 37.741397713),2/3/2023 15:09,6/17/2024 10:17,Bernal Heights,9,83,9,2,2,188,,,83
20268,690 Howard Street,,Howard Street,SIDEWALK,2,4,,2022,2,,,POINT (-122.400225254 37.785234245),2/3/2023 15:10,6/17/2024 10:17,Financial District/South Beach,6,32,1,10,8,25,4,,32
20253,2113 Chestnut St,Apple,Chestnut St,SIDEWALK,3,6,,2022,2,,,POINT (-122.43823711 37.800572885),2/3/2023 15:09,6/17/2024 10:17,Marina,2,17,4,6,13,14,,,17
9090,1290 05TH AVE,St. John of God Church.,05TH,SIDEWALK,2,4,,2010,0,37.764497,-122.461751,POINT (-122.461750788 37.764497008),1/29/2020 12:38,6/17/2024 10:17,Inner Sunset,7,109,7,11,14,116,,,109
9057,2029 Market Street,Apothecarium,MARKET,SIDEWALK,1,2,,2017,4,37.768521,-122.427397,POINT (-122.427396609 37.768520832),1/29/2020 12:38,6/17/2024 10:17,Castro/Upper Market,8,37,3,5,5,88,9,,37
9160,301 BRAZIL AVE,Brazil Lisbon Grocery,BRAZIL,SIDEWALK,1,2,,2002,0,37.723669,-122.432133,POINT (-122.432132798 37.723669009),1/29/2020 12:38,6/17/2024 10:17,Excelsior,11,90,9,1,7,157,,,90
21395,3350 18th Street,Fox and Lion,18th Street,SIDEWALK,2,4,,2023,10,,,POINT (-122.418346553 37.761943924),11/13/2023 15:39,6/17/2024 10:17,Mission,9,53,3,2,20,177,,,53
14351,2352 Market st,Beaux,Market st,SIDEWALK,2,4,,2021,11,,,POINT (-122.434217102 37.76342796),12/29/2021 16:46,6/17/2024 10:17,Castro/Upper Market,8,28,3,5,5,90,9,,28
13489,5228 Mission Street,Venice Pizza,Mission Street,SIDEWALK,1,2,,2020,3,,,POINT (-122.441971909 37.715247343),6/19/2020 15:02,6/17/2024 10:17,Outer Mission,11,80,9,1,28,122,,,80
12009,1640 STOCKTON ST,UNKNOWN,STOCKTON,SIDEWALK,1,2,,2003,0,37.801004999999996,-122.408928,POINT (-122.408927793 37.801005001),1/29/2020 12:38,6/17/2024 10:17,North Beach,3,106,6,3,23,47,,,106
13896,1264 Page,,Page,SIDEWALK,1,2,,2020,11,,,POINT (-122.441569702 37.771657728),12/31/2020 12:13,6/17/2024 10:17,Haight Ashbury,5,112,7,11,3,91,,,112
10509,1133 MISSION ST,Asian Pacific Islander Legal,MISSION,SIDEWALK,1,2,,2003,0,37.778324999999995,-122.411503,POINT (-122.411502795 37.778325003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,181,7,1,32
9988,2456 CHESTNUT ST,Sorry I Broke Your Heart,CHESTNUT,SIDEWALK,2,4,,2015,1,37.8001,-122.443804,POINT (-122.443804387 37.800099804),1/29/2020 12:38,6/17/2024 10:17,Marina,2,17,4,6,13,9,,,17
12566,1898 Mission Street,Winder Gibson Architects,Mission Street,SIDEWALK,1,2,,2019,12,37.76683297,-122.4198512,POINT (-122.419851209 37.766832971),1/31/2020 14:21,6/17/2024 10:17,Mission,9,53,3,2,20,89,,,53
8804,325 Bay Street,Project Zen,Bay Street,SIDEWALK,1,2,,2018,11,0,0,POINT (-122.412620741 37.805595248),1/29/2020 12:38,6/17/2024 10:17,North Beach,3,106,6,3,23,24,2,,106
9052,299 09TH ST,Azucar Lounge,FOLSOM,SIDEWALK,2,4,,2015,1,37.774104,-122.411617,POINT (-122.411616795 37.774104003),1/29/2020 12:38,6/17/2024 10:17,South of Market,6,32,1,10,34,35,,,32
12589,880 Oak Street,Residential /Apt,Oak Street,SIDEWALK,1,2,,2019,12,37.77360878,-122.4337052,POINT (-122.433705186 37.773608781),1/31/2020 14:21,6/17/2024 10:17,Hayes Valley,5,26,4,11,9,1,,,26
9397,4288 24TH ST,Firefly restaurant,24TH,SIDEWALK,1,2,,2011,6,37.751259,-122.438244,POINT (-122.438243793 37.751259007),1/29/2020 12:38,6/17/2024 10:17,Noe Valley,8,84,3,5,22,175,12,,84
10225,53 03RD ST,California Pizza Kitchen,03RD,SIDEWALK,1,2,,2013,1,37.787168,-122.402388,POINT (-122.402387795 37.787168002),1/29/2020 12:38,6/17/2024 10:17,Financial District/South Beach,6,32,6,10,8,25,4,,32
